"rt","stimulus","response","task","condition","random","trial_type","trial_index","time_elapsed","internal_node_id","match","hp_test"
"2867.79999999993","jsPsych/img/03_big.jpg","f","test","down","0","image-keyboard-response","42","150961","0.0-12.0-2.0","congruent","2"
"1397.5","jsPsych/img/12_big.jpg","j","test","down","0","image-keyboard-response","45","155229","0.0-12.0-2.1","incongruent","2"
"1663.1999999999534","jsPsych/img/15_big.jpg","f","test","down","0","image-keyboard-response","48","159767","0.0-12.0-2.2","congruent","2"
"1050.7000000000698","jsPsych/img/09_big.jpg","j","test","down","0","image-keyboard-response","51","163687","0.0-12.0-2.3","incongruent","2"
"1870.3000000000466","jsPsych/img/16_big.jpg","j","test","down","0","image-keyboard-response","54","168431","0.0-12.0-2.4","congruent","2"
"1117.9000000000233","jsPsych/img/23_big.jpg","f","test","up","0","image-keyboard-response","57","173428","0.0-12.0-2.5","incongruent","2"
"2076","jsPsych/img/22_big.jpg","f","test","up","0","image-keyboard-response","60","179618","0.0-12.0-2.6","congruent","2"
"1476.3999999999069","jsPsych/img/30_big.jpg","j","test","up","0","image-keyboard-response","63","184715","0.0-12.0-2.7","incongruent","2"
"1995.8000000000466","jsPsych/img/24_big.jpg","f","test","up","0","image-keyboard-response","66","190073","0.0-12.0-2.8","congruent","2"
"1608.4000000000233","jsPsych/img/11_big.jpg","j","test","down","0","image-keyboard-response","69","194796","0.0-12.0-2.9","incongruent","2"
"903.6999999999534","jsPsych/img/13_big.jpg","j","test","down","0","image-keyboard-response","72","199571","0.0-12.0-2.10","incongruent","2"
"1366.1999999999534","jsPsych/img/29_big.jpg","j","test","up","0","image-keyboard-response","75","204557","0.0-12.0-2.11","incongruent","2"
"1079.1000000000931","jsPsych/img/04_big.jpg","j","test","down","0","image-keyboard-response","78","208263","0.0-12.0-2.12","incongruent","2"
"1633.2000000000698","jsPsych/img/32_big.jpg","f","test","up","0","image-keyboard-response","81","212760","0.0-12.0-2.13","incongruent","2"
