"rt","stimulus","response","task","condition","random","trial_type","trial_index","time_elapsed","internal_node_id","match","hp_test"
"2440.800000011921","jsPsych/img/02_big.jpg","f","test","down","0","image-keyboard-response","96","527159","0.0-12.0-2.18","congruent","2"
"5136.800000011921","jsPsych/img/03_big.jpg","f","test","down","0","image-keyboard-response","99","536155","0.0-12.0-2.19","congruent","2"
"2977.399999976158","jsPsych/img/12_big.jpg","f","test","down","0","image-keyboard-response","102","543238","0.0-12.0-2.20","congruent","2"
"1826.199999988079","jsPsych/img/28_big.jpg","f","test","up","0","image-keyboard-response","105","548672","0.0-12.0-2.21","incongruent","2"
"2504.099999964237","jsPsych/img/26_big.jpg","f","test","up","0","image-keyboard-response","108","554783","0.0-12.0-2.22","incongruent","2"
"2268.900000035763","jsPsych/img/14_big.jpg","f","test","down","0","image-keyboard-response","111","560409","0.0-12.0-2.23","congruent","2"
"4639.199999988079","jsPsych/img/09_big.jpg","j","test","down","0","image-keyboard-response","114","568161","0.0-12.0-2.24","congruent","2"
"2555.100000023842","jsPsych/img/05_big.jpg","j","test","down","0","image-keyboard-response","117","574574","0.0-12.0-2.25","congruent","2"
"6267.699999988079","jsPsych/img/34_big.jpg","f","test","up","0","image-keyboard-response","120","583699","0.0-12.0-2.26","incongruent","2"
"3361.800000011921","jsPsych/img/04_big.jpg","j","test","down","0","image-keyboard-response","123","590666","0.0-12.0-2.27","incongruent","2"
"9918.299999952316","jsPsych/img/07_big.jpg","f","test","down","0","image-keyboard-response","126","604699","0.0-12.0-2.28","congruent","2"
"1991.699999988079","jsPsych/img/11_big.jpg","j","test","down","0","image-keyboard-response","129","610303","0.0-12.0-2.29","congruent","2"
"2363.699999988079","jsPsych/img/27_big.jpg","j","test","up","0","image-keyboard-response","132","616279","0.0-12.0-2.30","incongruent","2"
"1867.800000011921","jsPsych/img/06_big.jpg","f","test","down","0","image-keyboard-response","135","622260","0.0-12.0-2.31","congruent","2"
"1935.5","jsPsych/img/32_big.jpg","f","test","up","0","image-keyboard-response","42","152490","0.0-12.0-2.0","incongruent","2"
"3495.899999976158","jsPsych/img/22_big.jpg","f","test","up","0","image-keyboard-response","45","159593","0.0-12.0-2.1","congruent","2"
"1335.7999999523163","jsPsych/img/24_big.jpg","f","test","up","0","image-keyboard-response","48","164791","0.0-12.0-2.2","congruent","2"
"2268.1999999284744","jsPsych/img/14_big.jpg","f","test","down","0","image-keyboard-response","51","169917","0.0-12.0-2.3","incongruent","2"
"1683.6000000238419","jsPsych/img/09_big.jpg","j","test","down","0","image-keyboard-response","54","174967","0.0-12.0-2.4","incongruent","2"
"1271.3999999761581","jsPsych/img/01_big.jpg","j","test","down","0","image-keyboard-response","57","179604","0.0-12.0-2.5","incongruent","2"
"1780.6000000238419","jsPsych/img/02_big.jpg","f","test","down","0","image-keyboard-response","60","184993","0.0-12.0-2.6","congruent","2"
"5121.700000047684","jsPsych/img/25_big.jpg","f","test","up","0","image-keyboard-response","63","193979","0.0-12.0-2.7","congruent","2"
"1791.6000000238419","jsPsych/img/04_big.jpg","j","test","down","0","image-keyboard-response","66","199631","0.0-12.0-2.8","incongruent","2"
"3904.100000023842","jsPsych/img/23_big.jpg","j","test","up","0","image-keyboard-response","69","207654","0.0-12.0-2.9","congruent","2"
"3089.7999999523163","jsPsych/img/35_big.jpg","j","test","up","0","image-keyboard-response","72","213603","0.0-12.0-2.10","incongruent","2"
"2693.600000023842","jsPsych/img/10_big.jpg","j","test","down","0","image-keyboard-response","75","220405","0.0-12.0-2.11","congruent","2"
"3088.100000023842","jsPsych/img/16_big.jpg","f","test","down","0","image-keyboard-response","78","226856","0.0-12.0-2.12","congruent","2"
"2174","jsPsych/img/29_big.jpg","f","test","up","0","image-keyboard-response","81","231893","0.0-12.0-2.13","congruent","2"
"1914.2999999523163","jsPsych/img/27_big.jpg","f","test","up","0","image-keyboard-response","84","237669","0.0-12.0-2.14","congruent","2"
"2087.5","jsPsych/img/33_big.jpg","j","test","up","0","image-keyboard-response","87","243118","0.0-12.0-2.15","incongruent","2"
"2204.2999999523163","jsPsych/img/21_big.jpg","j","test","up","0","image-keyboard-response","90","249183","0.0-12.0-2.16","incongruent","2"
"9221.299999952316","jsPsych/img/36_big.jpg","f","test","up","0","image-keyboard-response","93","262268","0.0-12.0-2.17","incongruent","2"
"2823.100000023842","jsPsych/img/28_big.jpg","f","test","up","0","image-keyboard-response","96","268955","0.0-12.0-2.18","incongruent","2"
"2322.899999976158","jsPsych/img/11_big.jpg","j","test","down","0","image-keyboard-response","99","274643","0.0-12.0-2.19","incongruent","2"
"1979.1999999284744","jsPsych/img/12_big.jpg","f","test","down","0","image-keyboard-response","102","279231","0.0-12.0-2.20","congruent","2"
"1616.6000000238419","jsPsych/img/30_big.jpg","j","test","up","0","image-keyboard-response","105","283706","0.0-12.0-2.21","congruent","2"
"2569","jsPsych/img/19_big.jpg","f","test","up","0","image-keyboard-response","108","289894","0.0-12.0-2.22","congruent","2"
"2389.2000000476837","jsPsych/img/34_big.jpg","f","test","up","0","image-keyboard-response","111","294893","0.0-12.0-2.23","congruent","2"
"1910","jsPsych/img/26_big.jpg","j","test","up","0","image-keyboard-response","114","299418","0.0-12.0-2.24","incongruent","2"
"1227.7000000476837","jsPsych/img/06_big.jpg","j","test","down","0","image-keyboard-response","117","304758","0.0-12.0-2.25","incongruent","2"
"4295.5","jsPsych/img/13_big.jpg","f","test","down","0","image-keyboard-response","120","312918","0.0-12.0-2.26","incongruent","2"
"1228","jsPsych/img/07_big.jpg","j","test","down","0","image-keyboard-response","123","317258","0.0-12.0-2.27","incongruent","2"
"1496.8999999761581","jsPsych/img/15_big.jpg","f","test","down","0","image-keyboard-response","126","321868","0.0-12.0-2.28","congruent","2"
"1352.2999999523163","jsPsych/img/03_big.jpg","f","test","down","0","image-keyboard-response","129","325832","0.0-12.0-2.29","incongruent","2"
"1422.7000000476837","jsPsych/img/05_big.jpg","f","test","down","0","image-keyboard-response","132","330370","0.0-12.0-2.30","incongruent","2"
"1673.9000000953674","jsPsych/img/18_big.jpg","j","test","down","0","image-keyboard-response","135","336158","0.0-12.0-2.31","congruent","2"
"3701.5999999940395","jsPsych/img/23_big.jpg","j","test","up","0","image-keyboard-response","42","130789","0.0-12.0-2.0","incongruent","2"
"2179.800000011921","jsPsych/img/09_big.jpg","j","test","down","0","image-keyboard-response","45","135850","0.0-12.0-2.1","congruent","2"
"1560.300000011921","jsPsych/img/12_big.jpg","f","test","down","0","image-keyboard-response","48","140275","0.0-12.0-2.2","congruent","2"
"2977.800000011921","jsPsych/img/14_big.jpg","f","test","down","0","image-keyboard-response","51","146371","0.0-12.0-2.3","incongruent","2"
"1498.5","jsPsych/img/18_big.jpg","j","test","down","0","image-keyboard-response","54","151990","0.0-12.0-2.4","congruent","2"
"1929.4000000059605","jsPsych/img/25_big.jpg","j","test","up","0","image-keyboard-response","57","157038","0.0-12.0-2.5","incongruent","2"
"1249.5999999940395","jsPsych/img/22_big.jpg","j","test","up","0","image-keyboard-response","60","161404","0.0-12.0-2.6","incongruent","2"
"1185.5","jsPsych/img/30_big.jpg","j","test","up","0","image-keyboard-response","63","166206","0.0-12.0-2.7","incongruent","2"
"1169.0999999940395","jsPsych/img/26_big.jpg","f","test","up","0","image-keyboard-response","66","170998","0.0-12.0-2.8","incongruent","2"
"1436.5","jsPsych/img/07_big.jpg","f","test","down","0","image-keyboard-response","69","175816","0.0-12.0-2.9","incongruent","2"
"1211.9000000059605","jsPsych/img/03_big.jpg","j","test","down","0","image-keyboard-response","72","180164","0.0-12.0-2.10","incongruent","2"
"1220.7000000178814","jsPsych/img/21_big.jpg","f","test","up","0","image-keyboard-response","75","184251","0.0-12.0-2.11","congruent","2"
"954.3999999761581","jsPsych/img/36_big.jpg","j","test","up","0","image-keyboard-response","78","188319","0.0-12.0-2.12","incongruent","2"
"1442.300000011921","jsPsych/img/15_big.jpg","j","test","down","0","image-keyboard-response","81","193629","0.0-12.0-2.13","incongruent","2"
"1020.3000000119209","jsPsych/img/04_big.jpg","f","test","down","0","image-keyboard-response","84","198271","0.0-12.0-2.14","incongruent","2"
"1145.9000000059605","jsPsych/img/01_big.jpg","j","test","down","0","image-keyboard-response","87","202789","0.0-12.0-2.15","incongruent","2"
"899.3000000119209","jsPsych/img/16_big.jpg","f","test","down","0","image-keyboard-response","90","207311","0.0-12.0-2.16","incongruent","2"
"640.3000000119209","jsPsych/img/05_big.jpg","j","test","down","0","image-keyboard-response","93","211577","0.0-12.0-2.17","congruent","2"
"1090.0999999940395","jsPsych/img/33_big.jpg","f","test","up","0","image-keyboard-response","96","215534","0.0-12.0-2.18","incongruent","2"
"1033.5999999940395","jsPsych/img/06_big.jpg","j","test","down","0","image-keyboard-response","99","219191","0.0-12.0-2.19","congruent","2"
"744.7999999821186","jsPsych/img/35_big.jpg","f","test","up","0","image-keyboard-response","102","222801","0.0-12.0-2.20","incongruent","2"
"1206.7000000178814","jsPsych/img/24_big.jpg","f","test","up","0","image-keyboard-response","105","226868","0.0-12.0-2.21","congruent","2"
"1117.9000000059605","jsPsych/img/32_big.jpg","f","test","up","0","image-keyboard-response","108","230612","0.0-12.0-2.22","congruent","2"
"881.9000000059605","jsPsych/img/10_big.jpg","f","test","down","0","image-keyboard-response","111","235617","0.0-12.0-2.23","congruent","2"
"892.7000000178814","jsPsych/img/02_big.jpg","j","test","down","0","image-keyboard-response","114","240379","0.0-12.0-2.24","congruent","2"
"418.30000001192093","jsPsych/img/27_big.jpg","f","test","up","0","image-keyboard-response","117","244920","0.0-12.0-2.25","congruent","2"
"610.6999999880791","jsPsych/img/19_big.jpg","j","test","up","0","image-keyboard-response","120","248903","0.0-12.0-2.26","incongruent","2"
"322.09999999403954","jsPsych/img/28_big.jpg","f","test","up","0","image-keyboard-response","123","253096","0.0-12.0-2.27","congruent","2"
"697.9000000059605","jsPsych/img/13_big.jpg","j","test","down","0","image-keyboard-response","126","257671","0.0-12.0-2.28","incongruent","2"
"544.2999999821186","jsPsych/img/11_big.jpg","f","test","down","0","image-keyboard-response","129","261601","0.0-12.0-2.29","congruent","2"
"982.8000000119209","jsPsych/img/34_big.jpg","j","test","up","0","image-keyboard-response","132","266695","0.0-12.0-2.30","incongruent","2"
"1271.0999999940395","jsPsych/img/29_big.jpg","f","test","up","0","image-keyboard-response","135","271828","0.0-12.0-2.31","incongruent","2"
"510.8999999985099","jsPsych/img/23_big.jpg","f","test","up","0","image-keyboard-response","42","137173","0.0-12.0-2.0","incongruent","2"
"458.30000000447035","jsPsych/img/15_big.jpg","j","test","down","0","image-keyboard-response","45","140510","0.0-12.0-2.1","incongruent","2"
"3460.39999999851","jsPsych/img/10_big.jpg","j","test","down","0","image-keyboard-response","48","147099","0.0-12.0-2.2","congruent","2"
"146.60000000149012","jsPsych/img/03_big.jpg","j","test","down","0","image-keyboard-response","51","151376","0.0-12.0-2.3","congruent","2"
"326.70000000298023","jsPsych/img/18_big.jpg","j","test","down","0","image-keyboard-response","54","154822","0.0-12.0-2.4","congruent","2"
"779.8000000044703","jsPsych/img/26_big.jpg","j","test","up","0","image-keyboard-response","57","158962","0.0-12.0-2.5","congruent","2"
"121.70000000298023","jsPsych/img/14_big.jpg","j","test","down","0","image-keyboard-response","60","163215","0.0-12.0-2.6","congruent","2"
"235.20000000298023","jsPsych/img/16_big.jpg","j","test","down","0","image-keyboard-response","63","166318","0.0-12.0-2.7","incongruent","2"
"85.5","jsPsych/img/30_big.jpg","f","test","up","0","image-keyboard-response","66","169276","0.0-12.0-2.8","incongruent","2"
"826.5","jsPsych/img/28_big.jpg","j","test","up","0","image-keyboard-response","69","173490","0.0-12.0-2.9","congruent","2"
"565.5","jsPsych/img/12_big.jpg","f","test","down","0","image-keyboard-response","72","177428","0.0-12.0-2.10","congruent","2"
"710.9000000059605","jsPsych/img/33_big.jpg","j","test","up","0","image-keyboard-response","75","180763","0.0-12.0-2.11","congruent","2"
"632.2000000029802","jsPsych/img/13_big.jpg","j","test","down","0","image-keyboard-response","78","184271","0.0-12.0-2.12","congruent","2"
"299.3999999985099","jsPsych/img/11_big.jpg","f","test","down","0","image-keyboard-response","81","187952","0.0-12.0-2.13","congruent","2"
"329.5","jsPsych/img/06_big.jpg","f","test","down","0","image-keyboard-response","84","191402","0.0-12.0-2.14","congruent","2"
"1170.5","jsPsych/img/07_big.jpg","f","test","down","0","image-keyboard-response","87","196454","0.0-12.0-2.15","congruent","2"
"768.1000000014901","jsPsych/img/05_big.jpg","j","test","down","0","image-keyboard-response","90","200592","0.0-12.0-2.16","congruent","2"
"194.89999999850988","jsPsych/img/02_big.jpg","f","test","down","0","image-keyboard-response","93","204164","0.0-12.0-2.17","congruent","2"
"712.6000000014901","jsPsych/img/19_big.jpg","j","test","up","0","image-keyboard-response","96","208998","0.0-12.0-2.18","incongruent","2"
"303","jsPsych/img/01_big.jpg","f","test","down","0","image-keyboard-response","99","212166","0.0-12.0-2.19","congruent","2"
"277.70000000298023","jsPsych/img/27_big.jpg","j","test","up","0","image-keyboard-response","102","215321","0.0-12.0-2.20","incongruent","2"
"102.39999999850988","jsPsych/img/35_big.jpg","f","test","up","0","image-keyboard-response","105","218795","0.0-12.0-2.21","congruent","2"
"470.30000000447035","jsPsych/img/34_big.jpg","f","test","up","0","image-keyboard-response","108","223384","0.0-12.0-2.22","congruent","2"
"219.29999999701977","jsPsych/img/22_big.jpg","j","test","up","0","image-keyboard-response","111","227224","0.0-12.0-2.23","congruent","2"
"945.5","jsPsych/img/09_big.jpg","f","test","down","0","image-keyboard-response","114","232040","0.0-12.0-2.24","congruent","2"
"5.799999997019768","jsPsych/img/04_big.jpg","j","test","down","0","image-keyboard-response","117","235430","0.0-12.0-2.25","congruent","2"
"664","jsPsych/img/29_big.jpg","f","test","up","0","image-keyboard-response","120","238977","0.0-12.0-2.26","congruent","2"
"102.30000000447035","jsPsych/img/24_big.jpg","j","test","up","0","image-keyboard-response","123","241945","0.0-12.0-2.27","congruent","2"
"20.399999998509884","jsPsych/img/21_big.jpg","f","test","up","0","image-keyboard-response","126","245831","0.0-12.0-2.28","incongruent","2"
"566","jsPsych/img/36_big.jpg","f","test","up","0","image-keyboard-response","129","249518","0.0-12.0-2.29","incongruent","2"
"304.79999999701977","jsPsych/img/32_big.jpg","j","test","up","0","image-keyboard-response","132","253191","0.0-12.0-2.30","congruent","2"
"507.69999999552965","jsPsych/img/25_big.jpg","f","test","up","0","image-keyboard-response","135","256572","0.0-12.0-2.31","incongruent","2"
"2199.39999999851","jsPsych/img/09_big.jpg","j","test","down","0","image-keyboard-response","42","203851","0.0-12.0-2.0","incongruent","2"
"2141.5999999940395","jsPsych/img/02_big.jpg","f","test","down","0","image-keyboard-response","45","209626","0.0-12.0-2.1","congruent","2"
"2777.89999999851","jsPsych/img/04_big.jpg","j","test","down","0","image-keyboard-response","48","216275","0.0-12.0-2.2","incongruent","2"
"44725.59999999404","jsPsych/img/29_big.jpg","j","test","up","0","image-keyboard-response","51","264622","0.0-12.0-2.3","congruent","2"
"8573.79999999702","jsPsych/img/23_big.jpg","j","test","up","0","image-keyboard-response","54","276075","0.0-12.0-2.4","incongruent","2"
"2346.89999999851","jsPsych/img/22_big.jpg","f","test","up","0","image-keyboard-response","57","282298","0.0-12.0-2.5","incongruent","2"
"59.900000005960464","jsPsych/img/19_big.jpg","j","test","up","0","image-keyboard-response","60","286490","0.0-12.0-2.6","incongruent","2"
"1193.5","jsPsych/img/30_big.jpg","j","test","up","0","image-keyboard-response","63","291313","0.0-12.0-2.7","incongruent","2"
"1835.2000000029802","jsPsych/img/05_big.jpg","j","test","down","0","image-keyboard-response","66","295766","0.0-12.0-2.8","congruent","2"
"392.19999999552965","jsPsych/img/36_big.jpg","j","test","up","0","image-keyboard-response","69","300036","0.0-12.0-2.9","incongruent","2"
"358","jsPsych/img/01_big.jpg","j","test","down","0","image-keyboard-response","72","303768","0.0-12.0-2.10","incongruent","2"
"9118.20000000298","jsPsych/img/12_big.jpg","j","test","down","0","image-keyboard-response","75","316268","0.0-12.0-2.11","congruent","2"
"99.70000000298023","jsPsych/img/13_big.jpg","j","test","down","0","image-keyboard-response","78","319989","0.0-12.0-2.12","congruent","2"
"1858.1999999955297","jsPsych/img/24_big.jpg","f","test","up","0","image-keyboard-response","81","324718","0.0-12.0-2.13","congruent","2"
"30.200000002980232","jsPsych/img/32_big.jpg","f","test","up","0","image-keyboard-response","84","328869","0.0-12.0-2.14","incongruent","2"
"56.79999999701977","jsPsych/img/06_big.jpg","j","test","down","0","image-keyboard-response","87","332297","0.0-12.0-2.15","incongruent","2"
"143.60000000149012","jsPsych/img/35_big.jpg","f","test","up","0","image-keyboard-response","90","336315","0.0-12.0-2.16","congruent","2"
"209.10000000149012","jsPsych/img/33_big.jpg","f","test","up","0","image-keyboard-response","93","339140","0.0-12.0-2.17","incongruent","2"
