"rt","stimulus","response","task","condition","random","trial_type","trial_index","time_elapsed","internal_node_id","match","hp_test"
"1227.3999999994412","jsPsych/img/25_big.jpg","f","test","up","0","image-keyboard-response","123","258530","0.0-12.0-2.27","congruent","2"
"866","jsPsych/img/14_big.jpg","f","test","down","0","image-keyboard-response","126","262507","0.0-12.0-2.28","congruent","2"
"2085.9000000003725","jsPsych/img/05_big.jpg","f","test","down","0","image-keyboard-response","129","268196","0.0-12.0-2.29","congruent","2"
"861.5","jsPsych/img/10_big.jpg","f","test","down","0","image-keyboard-response","132","272917","0.0-12.0-2.30","congruent","2"
"698.3999999994412","jsPsych/img/36_big.jpg","j","test","up","0","image-keyboard-response","135","276972","0.0-12.0-2.31","incongruent","2"
"10693.30000000447","jsPsych/img/24_big.jpg","f","test","up","0","image-keyboard-response","42","174692","0.0-12.0-2.0","incongruent","2"
"8302.29999999702","jsPsych/img/13_big.jpg","j","test","down","0","image-keyboard-response","45","186098","0.0-12.0-2.1","congruent","2"
"8397.89999999851","jsPsych/img/07_big.jpg","j","test","down","0","image-keyboard-response","48","197099","0.0-12.0-2.2","incongruent","2"
"14333","jsPsych/img/11_big.jpg","f","test","down","0","image-keyboard-response","51","215535","0.0-12.0-2.3","incongruent","2"
"12631.79999999702","jsPsych/img/33_big.jpg","j","test","up","0","image-keyboard-response","54","231021","0.0-12.0-2.4","incongruent","2"
"18784.89999999851","jsPsych/img/10_big.jpg","j","test","down","0","image-keyboard-response","57","253660","0.0-12.0-2.5","congruent","2"
"9548.60000000149","jsPsych/img/29_big.jpg","j","test","up","0","image-keyboard-response","60","266812","0.0-12.0-2.6","congruent","2"
"6592.5","jsPsych/img/22_big.jpg","f","test","up","0","image-keyboard-response","63","277009","0.0-12.0-2.7","congruent","2"
"14678.20000000298","jsPsych/img/23_big.jpg","f","test","up","0","image-keyboard-response","66","295541","0.0-12.0-2.8","congruent","2"
"6404.5","jsPsych/img/06_big.jpg","f","test","down","0","image-keyboard-response","69","305801","0.0-12.0-2.9","congruent","2"
"9026.19999999553","jsPsych/img/21_big.jpg","j","test","up","0","image-keyboard-response","72","318433","0.0-12.0-2.10","incongruent","2"
"8710.19999999553","jsPsych/img/05_big.jpg","j","test","down","0","image-keyboard-response","75","329996","0.0-12.0-2.11","congruent","2"
"5548.89999999851","jsPsych/img/32_big.jpg","j","test","up","0","image-keyboard-response","78","338149","0.0-12.0-2.12","incongruent","2"
"1846.2999999970198","jsPsych/img/26_big.jpg","f","test","up","0","image-keyboard-response","81","343849","0.0-12.0-2.13","congruent","2"
"6473.10000000149","jsPsych/img/14_big.jpg","f","test","down","0","image-keyboard-response","84","353925","0.0-12.0-2.14","incongruent","2"
"5984.10000000149","jsPsych/img/09_big.jpg","f","test","down","0","image-keyboard-response","87","363011","0.0-12.0-2.15","congruent","2"
"13782.5","jsPsych/img/25_big.jpg","j","test","up","0","image-keyboard-response","90","380149","0.0-12.0-2.16","congruent","2"
"3461.5","jsPsych/img/27_big.jpg","f","test","up","0","image-keyboard-response","93","387465","0.0-12.0-2.17","congruent","2"
"3684.6999999955297","jsPsych/img/16_big.jpg","f","test","down","0","image-keyboard-response","96","394752","0.0-12.0-2.18","congruent","2"
"2395.60000000149","jsPsych/img/01_big.jpg","f","test","down","0","image-keyboard-response","99","401253","0.0-12.0-2.19","incongruent","2"
"2256.89999999851","jsPsych/img/30_big.jpg","j","test","up","0","image-keyboard-response","102","406112","0.0-12.0-2.20","incongruent","2"
"4171.29999999702","jsPsych/img/35_big.jpg","j","test","up","0","image-keyboard-response","105","413387","0.0-12.0-2.21","incongruent","2"
"4341.70000000298","jsPsych/img/36_big.jpg","f","test","up","0","image-keyboard-response","108","421082","0.0-12.0-2.22","congruent","2"
"5059.0999999940395","jsPsych/img/03_big.jpg","f","test","down","0","image-keyboard-response","111","429746","0.0-12.0-2.23","incongruent","2"
"2850.39999999851","jsPsych/img/18_big.jpg","f","test","down","0","image-keyboard-response","114","436199","0.0-12.0-2.24","incongruent","2"
"2864","jsPsych/img/15_big.jpg","f","test","down","0","image-keyboard-response","117","442167","0.0-12.0-2.25","incongruent","2"
"3561.39999999851","jsPsych/img/28_big.jpg","f","test","up","0","image-keyboard-response","120","448331","0.0-12.0-2.26","congruent","2"
"3194.60000000149","jsPsych/img/34_big.jpg","f","test","up","0","image-keyboard-response","123","455379","0.0-12.0-2.27","congruent","2"
"8288.19999999553","jsPsych/img/19_big.jpg","f","test","up","0","image-keyboard-response","126","467771","0.0-12.0-2.28","congruent","2"
"3276.4000000059605","jsPsych/img/02_big.jpg","f","test","down","0","image-keyboard-response","129","474651","0.0-12.0-2.29","incongruent","2"
"7875.10000000149","jsPsych/img/04_big.jpg","f","test","down","0","image-keyboard-response","132","485130","0.0-12.0-2.30","congruent","2"
"5256.60000000149","jsPsych/img/12_big.jpg","j","test","down","0","image-keyboard-response","135","494240","0.0-12.0-2.31","congruent","2"
"4965.300000011921","jsPsych/img/04_big.jpg","f","test","down","0","image-keyboard-response","42","185130","0.0-12.0-2.0","congruent","2"
"6243.5999999940395","jsPsych/img/25_big.jpg","f","test","up","0","image-keyboard-response","45","194984","0.0-12.0-2.1","congruent","2"
"3119.4000000059605","jsPsych/img/01_big.jpg","f","test","down","0","image-keyboard-response","48","200963","0.0-12.0-2.2","incongruent","2"
"7048.5","jsPsych/img/12_big.jpg","f","test","down","0","image-keyboard-response","51","211372","0.0-12.0-2.3","congruent","2"
"3955.199999988079","jsPsych/img/34_big.jpg","j","test","up","0","image-keyboard-response","54","218939","0.0-12.0-2.4","congruent","2"
"7255.199999988079","jsPsych/img/09_big.jpg","j","test","down","0","image-keyboard-response","57","228806","0.0-12.0-2.5","congruent","2"
"2760.5","jsPsych/img/30_big.jpg","j","test","up","0","image-keyboard-response","60","234678","0.0-12.0-2.6","congruent","2"
"5645.200000017881","jsPsych/img/10_big.jpg","j","test","down","0","image-keyboard-response","63","244438","0.0-12.0-2.7","incongruent","2"
"2219.2000000178814","jsPsych/img/11_big.jpg","f","test","down","0","image-keyboard-response","66","249267","0.0-12.0-2.8","incongruent","2"
"4507.4000000059605","jsPsych/img/35_big.jpg","f","test","up","0","image-keyboard-response","69","256636","0.0-12.0-2.9","incongruent","2"
"2018.4000000059605","jsPsych/img/28_big.jpg","f","test","up","0","image-keyboard-response","72","262016","0.0-12.0-2.10","congruent","2"
"3661.5","jsPsych/img/36_big.jpg","f","test","up","0","image-keyboard-response","75","269286","0.0-12.0-2.11","congruent","2"
"3265.2000000178814","jsPsych/img/07_big.jpg","j","test","down","0","image-keyboard-response","78","275662","0.0-12.0-2.12","incongruent","2"
"2393","jsPsych/img/03_big.jpg","f","test","down","0","image-keyboard-response","81","281670","0.0-12.0-2.13","incongruent","2"
"6345.600000023842","jsPsych/img/15_big.jpg","j","test","down","0","image-keyboard-response","84","292129","0.0-12.0-2.14","incongruent","2"
"3043","jsPsych/img/27_big.jpg","f","test","up","0","image-keyboard-response","87","298036","0.0-12.0-2.15","congruent","2"
"2328.5","jsPsych/img/05_big.jpg","f","test","down","0","image-keyboard-response","90","302975","0.0-12.0-2.16","incongruent","2"
"3145","jsPsych/img/32_big.jpg","f","test","up","0","image-keyboard-response","93","309983","0.0-12.0-2.17","incongruent","2"
"3244.5","jsPsych/img/33_big.jpg","f","test","up","0","image-keyboard-response","96","316089","0.0-12.0-2.18","incongruent","2"
"2688","jsPsych/img/13_big.jpg","j","test","down","0","image-keyboard-response","99","322641","0.0-12.0-2.19","congruent","2"
"5333.300000011921","jsPsych/img/19_big.jpg","j","test","up","0","image-keyboard-response","102","330836","0.0-12.0-2.20","incongruent","2"
"2047.1000000238419","jsPsych/img/23_big.jpg","j","test","up","0","image-keyboard-response","105","336747","0.0-12.0-2.21","congruent","2"
"2178.9000000059605","jsPsych/img/24_big.jpg","j","test","up","0","image-keyboard-response","108","342281","0.0-12.0-2.22","congruent","2"
"3828.899999976158","jsPsych/img/21_big.jpg","j","test","up","0","image-keyboard-response","111","348720","0.0-12.0-2.23","congruent","2"
"4301.699999988079","jsPsych/img/18_big.jpg","j","test","down","0","image-keyboard-response","114","356633","0.0-12.0-2.24","congruent","2"
"1454","jsPsych/img/06_big.jpg","f","test","down","0","image-keyboard-response","117","361197","0.0-12.0-2.25","incongruent","2"
"1793.5999999940395","jsPsych/img/14_big.jpg","f","test","down","0","image-keyboard-response","120","365853","0.0-12.0-2.26","incongruent","2"
"3146.5999999940395","jsPsych/img/02_big.jpg","j","test","down","0","image-keyboard-response","123","371605","0.0-12.0-2.27","congruent","2"
"2897.199999988079","jsPsych/img/22_big.jpg","f","test","up","0","image-keyboard-response","126","378364","0.0-12.0-2.28","incongruent","2"
"1828.8999999761581","jsPsych/img/16_big.jpg","j","test","down","0","image-keyboard-response","129","383056","0.0-12.0-2.29","incongruent","2"
"1449.7999999821186","jsPsych/img/26_big.jpg","f","test","up","0","image-keyboard-response","132","387865","0.0-12.0-2.30","congruent","2"
"4811.700000017881","jsPsych/img/29_big.jpg","f","test","up","0","image-keyboard-response","135","396538","0.0-12.0-2.31","congruent","2"
"2111","jsPsych/img/10_big.jpg","j","test","down","0","image-keyboard-response","42","3519442","0.0-12.0-2.0","incongruent","2"
"2134.0999999046326","jsPsych/img/24_big.jpg","f","test","up","0","image-keyboard-response","45","3524441","0.0-12.0-2.1","congruent","2"
"2138.2999999523163","jsPsych/img/34_big.jpg","f","test","up","0","image-keyboard-response","48","3529216","0.0-12.0-2.2","incongruent","2"
"2071","jsPsych/img/18_big.jpg","f","test","down","0","image-keyboard-response","51","3534168","0.0-12.0-2.3","incongruent","2"
"2364.5999999046326","jsPsych/img/06_big.jpg","f","test","down","0","image-keyboard-response","54","3539161","0.0-12.0-2.4","incongruent","2"
"5104.599999904633","jsPsych/img/02_big.jpg","f","test","down","0","image-keyboard-response","57","3546883","0.0-12.0-2.5","congruent","2"
"1640","jsPsych/img/15_big.jpg","j","test","down","0","image-keyboard-response","60","3551906","0.0-12.0-2.6","congruent","2"
"1456.5999999046326","jsPsych/img/03_big.jpg","f","test","down","0","image-keyboard-response","63","3556234","0.0-12.0-2.7","incongruent","2"
"1886","jsPsych/img/25_big.jpg","j","test","up","0","image-keyboard-response","66","3561996","0.0-12.0-2.8","congruent","2"
"949","jsPsych/img/27_big.jpg","j","test","up","0","image-keyboard-response","69","3565823","0.0-12.0-2.9","congruent","2"
"2184.899999856949","jsPsych/img/14_big.jpg","j","test","down","0","image-keyboard-response","72","3571627","0.0-12.0-2.10","congruent","2"
"2592.5999999046326","jsPsych/img/32_big.jpg","f","test","up","0","image-keyboard-response","75","3577590","0.0-12.0-2.11","incongruent","2"
"2251.300000190735","jsPsych/img/11_big.jpg","f","test","down","0","image-keyboard-response","78","3582465","0.0-12.0-2.12","incongruent","2"
"2248.5999999046326","jsPsych/img/12_big.jpg","f","test","down","0","image-keyboard-response","81","3587842","0.0-12.0-2.13","congruent","2"
"1807.5999999046326","jsPsych/img/21_big.jpg","f","test","up","0","image-keyboard-response","84","3593759","0.0-12.0-2.14","incongruent","2"
"1283.2999999523163","jsPsych/img/19_big.jpg","f","test","up","0","image-keyboard-response","87","3598415","0.0-12.0-2.15","congruent","2"
"4292.100000143051","jsPsych/img/09_big.jpg","f","test","down","0","image-keyboard-response","90","3606325","0.0-12.0-2.16","congruent","2"
"2144.0999999046326","jsPsych/img/28_big.jpg","j","test","up","0","image-keyboard-response","93","3611347","0.0-12.0-2.17","incongruent","2"
"1814.4000000953674","jsPsych/img/23_big.jpg","f","test","up","0","image-keyboard-response","96","3616773","0.0-12.0-2.18","congruent","2"
"1582.3000001907349","jsPsych/img/33_big.jpg","j","test","up","0","image-keyboard-response","99","3621481","0.0-12.0-2.19","congruent","2"
"2868.7000000476837","jsPsych/img/29_big.jpg","f","test","up","0","image-keyboard-response","102","3627971","0.0-12.0-2.20","incongruent","2"
"1506.2000000476837","jsPsych/img/07_big.jpg","j","test","down","0","image-keyboard-response","105","3632592","0.0-12.0-2.21","incongruent","2"
"2478.899999856949","jsPsych/img/30_big.jpg","f","test","up","0","image-keyboard-response","108","3638690","0.0-12.0-2.22","incongruent","2"
"1045.1999998092651","jsPsych/img/13_big.jpg","j","test","down","0","image-keyboard-response","111","3643861","0.0-12.0-2.23","incongruent","2"
"1120.2000000476837","jsPsych/img/04_big.jpg","f","test","down","0","image-keyboard-response","114","3647602","0.0-12.0-2.24","incongruent","2"
"1064.0999999046326","jsPsych/img/01_big.jpg","j","test","down","0","image-keyboard-response","117","3652042","0.0-12.0-2.25","incongruent","2"
"1459.8000001907349","jsPsych/img/36_big.jpg","j","test","up","0","image-keyboard-response","120","3656379","0.0-12.0-2.26","incongruent","2"
"896.7000000476837","jsPsych/img/22_big.jpg","j","test","up","0","image-keyboard-response","123","3660401","0.0-12.0-2.27","incongruent","2"
"2218","jsPsych/img/16_big.jpg","f","test","down","0","image-keyboard-response","126","3666483","0.0-12.0-2.28","congruent","2"
"1291.2000000476837","jsPsych/img/35_big.jpg","f","test","up","0","image-keyboard-response","129","3671160","0.0-12.0-2.29","incongruent","2"
"2215.7999999523163","jsPsych/img/05_big.jpg","j","test","down","0","image-keyboard-response","132","3676498","0.0-12.0-2.30","congruent","2"
"941.5","jsPsych/img/26_big.jpg","j","test","up","0","image-keyboard-response","135","3680313","0.0-12.0-2.31","incongruent","2"
"17165.599999904633","jsPsych/img/23_big.jpg","f","test","up","0","image-keyboard-response","42","216053","0.0-12.0-2.0","congruent","2"
"11632.599999904633","jsPsych/img/09_big.jpg","j","test","down","0","image-keyboard-response","45","230568","0.0-12.0-2.1","incongruent","2"
"9119.399999856949","jsPsych/img/12_big.jpg","f","test","down","0","image-keyboard-response","48","243803","0.0-12.0-2.2","congruent","2"
"15418.200000047684","jsPsych/img/21_big.jpg","f","test","up","0","image-keyboard-response","51","261847","0.0-12.0-2.3","congruent","2"
"11300","jsPsych/img/05_big.jpg","f","test","down","0","image-keyboard-response","54","276272","0.0-12.0-2.4","incongruent","2"
"12650.699999809265","jsPsych/img/33_big.jpg","j","test","up","0","image-keyboard-response","57","292045","0.0-12.0-2.5","congruent","2"
"13292.800000190735","jsPsych/img/24_big.jpg","f","test","up","0","image-keyboard-response","60","308703","0.0-12.0-2.6","congruent","2"
"12296.800000190735","jsPsych/img/28_big.jpg","j","test","up","0","image-keyboard-response","63","324119","0.0-12.0-2.7","congruent","2"
"4688.799999952316","jsPsych/img/03_big.jpg","f","test","down","0","image-keyboard-response","66","331422","0.0-12.0-2.8","congruent","2"
"8791.599999904633","jsPsych/img/22_big.jpg","j","test","up","0","image-keyboard-response","69","342832","0.0-12.0-2.9","incongruent","2"
"6305.200000047684","jsPsych/img/11_big.jpg","j","test","down","0","image-keyboard-response","72","352001","0.0-12.0-2.10","congruent","2"
"12200.599999904633","jsPsych/img/32_big.jpg","f","test","up","0","image-keyboard-response","75","367065","0.0-12.0-2.11","congruent","2"
"11354.100000143051","jsPsych/img/13_big.jpg","j","test","down","0","image-keyboard-response","78","381782","0.0-12.0-2.12","incongruent","2"
"13814.900000095367","jsPsych/img/14_big.jpg","j","test","down","0","image-keyboard-response","81","398959","0.0-12.0-2.13","congruent","2"
"8836.200000047684","jsPsych/img/18_big.jpg","j","test","down","0","image-keyboard-response","84","410424","0.0-12.0-2.14","congruent","2"
"4851.099999904633","jsPsych/img/29_big.jpg","f","test","up","0","image-keyboard-response","87","418893","0.0-12.0-2.15","incongruent","2"
"4881.900000095367","jsPsych/img/30_big.jpg","j","test","up","0","image-keyboard-response","90","426654","0.0-12.0-2.16","incongruent","2"
"6411.700000047684","jsPsych/img/35_big.jpg","j","test","up","0","image-keyboard-response","93","437187","0.0-12.0-2.17","congruent","2"
